period,indicator,value
1967-08-01,Metals & Minerals,14.8591491768769
1967-09-01,Metals & Minerals,14.9242293204948
1967-10-01,Metals & Minerals,15.3224756804178
1967-11-01,Metals & Minerals,16.9388660134686
1967-12-01,Metals & Minerals,16.261518335901
1968-01-01,Metals & Minerals,16.7162946961213
1968-02-01,Metals & Minerals,18.303351623094
1968-03-01,Metals & Minerals,18.2091993949569
1968-04-01,Metals & Minerals,15.9360708120884
1968-05-01,Metals & Minerals,15.1338357148746
1968-06-01,Metals & Minerals,15.6109239358161
1968-07-01,Metals & Minerals,15.2034616990119
1968-08-01,Metals & Minerals,15.2221369598154
1968-09-01,Metals & Minerals,15.486092388111
1968-10-01,Metals & Minerals,15.3313042561762
1968-11-01,Metals & Minerals,15.4595080860348
1968-12-01,Metals & Minerals,15.897849440468
1969-01-01,Metals & Minerals,16.6391082388056
1969-02-01,Metals & Minerals,16.9277762449355
1969-03-01,Metals & Minerals,16.902972310725
1969-04-01,Metals & Minerals,17.4761636509679
1969-05-01,Metals & Minerals,17.5238291372506
1969-06-01,Metals & Minerals,17.9990405918658
1969-07-01,Metals & Minerals,17.8827078468558
1969-08-01,Metals & Minerals,18.6883495701115
1969-09-01,Metals & Minerals,18.5458320086005
1969-10-01,Metals & Minerals,18.6358310238107
1969-11-01,Metals & Minerals,19.1318515124253
1969-12-01,Metals & Minerals,19.5151540813916
1970-01-01,Metals & Minerals,19.2989990567196
1970-02-01,Metals & Minerals,19.4542168795947
1970-03-01,Metals & Minerals,19.9425109221555
1970-04-01,Metals & Minerals,19.9490512660921
1970-05-01,Metals & Minerals,19.2307642782555
1970-06-01,Metals & Minerals,18.5139881055751
1970-07-01,Metals & Minerals,18.0462549016031
1970-08-01,Metals & Minerals,17.5353963385416
1970-09-01,Metals & Minerals,17.4412242881095
1970-10-01,Metals & Minerals,16.9042498686043
1970-11-01,Metals & Minerals,16.5969337673046
1970-12-01,Metals & Minerals,16.3725033478493
1971-01-01,Metals & Minerals,16.2618360070777
1971-02-01,Metals & Minerals,16.2930782065705
1971-03-01,Metals & Minerals,16.9545292867204
1971-04-01,Metals & Minerals,17.5060562154028
1971-05-01,Metals & Minerals,16.8074881888455
1971-06-01,Metals & Minerals,16.6417243483586
1971-07-01,Metals & Minerals,16.8596902633084
1971-08-01,Metals & Minerals,16.9147754147706
1971-09-01,Metals & Minerals,16.8059416776867
1971-10-01,Metals & Minerals,16.7645625027391
1971-11-01,Metals & Minerals,16.6651919574268
1971-12-01,Metals & Minerals,17.1344045302351
1972-01-01,Metals & Minerals,17.5000356253241
1972-02-01,Metals & Minerals,17.7300359157568
1972-03-01,Metals & Minerals,17.7613399808349
1972-04-01,Metals & Minerals,17.8851337233683
1972-05-01,Metals & Minerals,16.8602587205571
1972-06-01,Metals & Minerals,16.1977620984997
1972-07-01,Metals & Minerals,15.6785091501403
1972-08-01,Metals & Minerals,15.7642530864738
1972-09-01,Metals & Minerals,15.8261483283981
1972-10-01,Metals & Minerals,15.0785543321802
1972-11-01,Metals & Minerals,15.5860399362018
1972-12-01,Metals & Minerals,15.6785551940137
1973-01-01,Metals & Minerals,16.3335186549385
1973-02-01,Metals & Minerals,17.2669893353789
1973-03-01,Metals & Minerals,18.9372451611988
1973-04-01,Metals & Minerals,19.4238943402721
1973-05-01,Metals & Minerals,19.4581676232037
1973-06-01,Metals & Minerals,20.9486452511551
1973-07-01,Metals & Minerals,23.176712030139
1973-08-01,Metals & Minerals,23.627854374134
1973-09-01,Metals & Minerals,22.6003532552697
1973-10-01,Metals & Minerals,23.8866410610065
1973-11-01,Metals & Minerals,26.206110445587
1973-12-01,Metals & Minerals,26.0172539825363
1974-01-01,Metals & Minerals,24.4811227553616
1974-02-01,Metals & Minerals,26.5075583332954
1974-03-01,Metals & Minerals,29.9969915693867
1974-04-01,Metals & Minerals,32.5621311138468
1974-05-01,Metals & Minerals,31.9842576186493
1974-06-01,Metals & Minerals,28.8429311821135
1974-07-01,Metals & Minerals,25.7690933349011
1974-08-01,Metals & Minerals,26.2262803405305
1974-09-01,Metals & Minerals,24.0827857066449
1974-10-01,Metals & Minerals,23.504878578624
1974-11-01,Metals & Minerals,23.507401460867
1974-12-01,Metals & Minerals,23.0086449428679
1975-01-01,Metals & Minerals,23.7869493068946
1975-02-01,Metals & Minerals,24.212067566142
1975-03-01,Metals & Minerals,24.7170319279723
1975-04-01,Metals & Minerals,24.2802563206111
1975-05-01,Metals & Minerals,23.7827831181183
1975-06-01,Metals & Minerals,23.4802393437954
1975-07-01,Metals & Minerals,23.0529702538386
1975-08-01,Metals & Minerals,23.0803929596178
1975-09-01,Metals & Minerals,22.700896015764
1975-10-01,Metals & Minerals,22.3290145315814
1975-11-01,Metals & Minerals,22.2917578069655
1975-12-01,Metals & Minerals,22.3928959627943
1976-01-01,Metals & Minerals,23.5180653864374
1976-02-01,Metals & Minerals,23.6564467764941
1976-03-01,Metals & Minerals,23.9267116146632
1976-04-01,Metals & Minerals,25.1001482574416
1976-05-01,Metals & Minerals,25.1939843463893
1976-06-01,Metals & Minerals,25.1257450588343
1976-07-01,Metals & Minerals,26.9900714270667
1976-08-01,Metals & Minerals,26.7422104790696
1976-09-01,Metals & Minerals,27.0014226176422
1976-10-01,Metals & Minerals,25.5072913538328
1976-11-01,Metals & Minerals,25.4211069389736
1976-12-01,Metals & Minerals,25.9027779784253
1977-01-01,Metals & Minerals,27.8057168304957
1977-02-01,Metals & Minerals,28.3727472987741
1977-03-01,Metals & Minerals,28.9718940057519
1977-04-01,Metals & Minerals,28.2403026202625
1977-05-01,Metals & Minerals,27.9329081797207
1977-06-01,Metals & Minerals,27.6562148703534
1977-07-01,Metals & Minerals,28.2458061279881
1977-08-01,Metals & Minerals,28.0004995235278
1977-09-01,Metals & Minerals,28.1855122413177
1977-10-01,Metals & Minerals,28.3536336113143
1977-11-01,Metals & Minerals,28.7119997946654
1977-12-01,Metals & Minerals,29.4925596139841
1978-01-01,Metals & Minerals,29.8367286644471
1978-02-01,Metals & Minerals,29.5254645019011
1978-03-01,Metals & Minerals,29.4233828829074
1978-04-01,Metals & Minerals,29.1713299630508
1978-05-01,Metals & Minerals,29.0578697677722
1978-06-01,Metals & Minerals,29.4454989302687
1978-07-01,Metals & Minerals,29.9855792857324
1978-08-01,Metals & Minerals,30.9898220071522
1978-09-01,Metals & Minerals,31.9965413315871
1978-10-01,Metals & Minerals,33.2465713510208
1978-11-01,Metals & Minerals,32.6866390104137
1978-12-01,Metals & Minerals,33.0513098083183
1979-01-01,Metals & Minerals,32.3337030043454
1979-02-01,Metals & Minerals,36.2068334472028
1979-03-01,Metals & Minerals,38.2301471540608
1979-04-01,Metals & Minerals,39.0168592547529
1979-05-01,Metals & Minerals,38.4993925796313
1979-06-01,Metals & Minerals,38.8629892209515
1979-07-01,Metals & Minerals,37.6211569350646
1979-08-01,Metals & Minerals,38.5278726735065
1979-09-01,Metals & Minerals,39.9854125293105
1979-10-01,Metals & Minerals,42.0825319586648
1979-11-01,Metals & Minerals,42.6710330929154
1979-12-01,Metals & Minerals,44.583059697954
1980-01-01,Metals & Minerals,48.7027743295632
1980-02-01,Metals & Minerals,51.6318981887728
1980-03-01,Metals & Minerals,46.3053751225181
1980-04-01,Metals & Minerals,44.1132705793497
1980-05-01,Metals & Minerals,41.7425410304039
1980-06-01,Metals & Minerals,40.3473196605726
1980-07-01,Metals & Minerals,42.5436134853234
1980-08-01,Metals & Minerals,42.4958025020109
1980-09-01,Metals & Minerals,40.9366605207354
1980-10-01,Metals & Minerals,40.4434868695932
1980-11-01,Metals & Minerals,38.529774415066
1980-12-01,Metals & Minerals,36.7536536227262
1981-01-01,Metals & Minerals,36.6275886970895
1981-02-01,Metals & Minerals,36.3598850369808
1981-03-01,Metals & Minerals,36.373302847284
1981-04-01,Metals & Minerals,35.6232592872958
1981-05-01,Metals & Minerals,34.2772937459157
1981-06-01,Metals & Minerals,33.1883276232287
1981-07-01,Metals & Minerals,32.5731604905074
1981-08-01,Metals & Minerals,34.0534779506075
1981-09-01,Metals & Minerals,32.7132790932813
1981-10-01,Metals & Minerals,31.8910755951538
1981-11-01,Metals & Minerals,31.0600649432923
1981-12-01,Metals & Minerals,31.7879642219305
1982-01-01,Metals & Minerals,31.9093660232476
1982-02-01,Metals & Minerals,31.5319526089373
1982-03-01,Metals & Minerals,29.9446340958873
1982-04-01,Metals & Minerals,29.3654567707298
1982-05-01,Metals & Minerals,29.074213867418
1982-06-01,Metals & Minerals,26.9098792978786
1982-07-01,Metals & Minerals,28.1797708915663
1982-08-01,Metals & Minerals,28.2488651860409
1982-09-01,Metals & Minerals,27.9981640538023
1982-10-01,Metals & Minerals,27.8918297017315
1982-11-01,Metals & Minerals,27.6423064211325
1982-12-01,Metals & Minerals,28.0283935923922
1983-01-01,Metals & Minerals,29.3444208631433
1983-02-01,Metals & Minerals,31.8254390413554
1983-03-01,Metals & Minerals,32.6969926310486
1983-04-01,Metals & Minerals,33.9299150417068
1983-05-01,Metals & Minerals,35.5981552820293
1983-06-01,Metals & Minerals,35.2934233799594
1983-07-01,Metals & Minerals,35.9701023852311
1983-08-01,Metals & Minerals,36.7711539728979
1983-09-01,Metals & Minerals,36.5658974466357
1983-10-01,Metals & Minerals,35.3082595409223
1983-11-01,Metals & Minerals,34.4226462872302
1983-12-01,Metals & Minerals,34.9312900320217
1984-01-01,Metals & Minerals,34.5241412038958
1984-02-01,Metals & Minerals,34.1812040357282
1984-03-01,Metals & Minerals,34.2995047262407
1984-04-01,Metals & Minerals,33.4120611711845
1984-05-01,Metals & Minerals,31.7934292925014
1984-06-01,Metals & Minerals,31.2502510230723
1984-07-01,Metals & Minerals,29.4606376480914
1984-08-01,Metals & Minerals,29.1260197295938
1984-09-01,Metals & Minerals,27.3693586915708
1984-10-01,Metals & Minerals,27.3921382794668
1984-11-01,Metals & Minerals,29.3508990477898
1984-12-01,Metals & Minerals,28.5347390693722
1985-01-01,Metals & Minerals,28.5224363364759
1985-02-01,Metals & Minerals,28.9705596714789
1985-03-01,Metals & Minerals,29.0799012618438
1985-04-01,Metals & Minerals,30.0006540181929
1985-05-01,Metals & Minerals,30.0814155935898
1985-06-01,Metals & Minerals,28.5875431567626
1985-07-01,Metals & Minerals,28.3505519699339
1985-08-01,Metals & Minerals,28.0378278800806
1985-09-01,Metals & Minerals,27.0887594242799
1985-10-01,Metals & Minerals,26.7729322271908
1985-11-01,Metals & Minerals,26.0529162844073
1985-12-01,Metals & Minerals,27.3534325629623
1986-01-01,Metals & Minerals,28.1970899707829
1986-02-01,Metals & Minerals,27.9946556124919
1986-03-01,Metals & Minerals,28.8682970810763
1986-04-01,Metals & Minerals,28.6243797796929
1986-05-01,Metals & Minerals,28.6314935278916
1986-06-01,Metals & Minerals,29.0571322123089
1986-07-01,Metals & Minerals,27.8784880675822
1986-08-01,Metals & Minerals,27.7347639009189
1986-09-01,Metals & Minerals,28.9836681394827
1986-10-01,Metals & Minerals,28.3278937840042
1986-11-01,Metals & Minerals,27.8519275203347
1986-12-01,Metals & Minerals,28.0426495743236
1987-01-01,Metals & Minerals,28.3312898727258
1987-02-01,Metals & Minerals,29.9083029445369
1987-03-01,Metals & Minerals,31.3956033847731
1987-04-01,Metals & Minerals,32.0718657399399
1987-05-01,Metals & Minerals,32.8506128284808
1987-06-01,Metals & Minerals,33.8657813091973
1987-07-01,Metals & Minerals,36.7443699176917
1987-08-01,Metals & Minerals,39.1580187890464
1987-09-01,Metals & Minerals,38.5447613576744
1987-10-01,Metals & Minerals,42.1544363545022
1987-11-01,Metals & Minerals,41.8243923132972
1987-12-01,Metals & Minerals,46.0147340807868
1988-01-01,Metals & Minerals,47.2077661436681
1988-02-01,Metals & Minerals,47.3677426322217
1988-03-01,Metals & Minerals,55.0110494252769
1988-04-01,Metals & Minerals,55.5098658397861
1988-05-01,Metals & Minerals,62.0814289041353
1988-06-01,Metals & Minerals,69.6510879474831
1988-07-01,Metals & Minerals,55.1115200351846
1988-08-01,Metals & Minerals,56.4971324445536
1988-09-01,Metals & Minerals,53.0416229396901
1988-10-01,Metals & Minerals,54.9197027446508
1988-11-01,Metals & Minerals,58.4391820347921
1988-12-01,Metals & Minerals,62.3391039321504
1989-01-01,Metals & Minerals,61.4926287449077
1989-02-01,Metals & Minerals,58.0154838498114
1989-03-01,Metals & Minerals,57.1398313676296
1989-04-01,Metals & Minerals,55.9200628324768
1989-05-01,Metals & Minerals,54.9304036027471
1989-06-01,Metals & Minerals,49.0528764335711
1989-07-01,Metals & Minerals,47.084250312221
1989-08-01,Metals & Minerals,49.2825780659937
1989-09-01,Metals & Minerals,48.0793557012028
1989-10-01,Metals & Minerals,48.821293381893
1989-11-01,Metals & Minerals,45.7417747020524
1989-12-01,Metals & Minerals,43.2731336815011
1990-01-01,Metals & Minerals,41.3584199976043
1990-02-01,Metals & Minerals,40.5915152700602
1990-03-01,Metals & Minerals,44.8254935626085
1990-04-01,Metals & Minerals,44.4703350457007
1990-05-01,Metals & Minerals,44.8347732912458
1990-06-01,Metals & Minerals,44.2812602250311
1990-07-01,Metals & Minerals,45.4861806673266
1990-08-01,Metals & Minerals,49.597253555847
1990-09-01,Metals & Minerals,53.2293811031864
1990-10-01,Metals & Minerals,49.2730641421995
1990-11-01,Metals & Minerals,44.0339210625525
1990-12-01,Metals & Minerals,42.0706532244947
1991-01-01,Metals & Minerals,42.1066171367145
1991-02-01,Metals & Minerals,41.9756789011899
1991-03-01,Metals & Minerals,41.6985608058534
1991-04-01,Metals & Minerals,40.9616903836221
1991-05-01,Metals & Minerals,38.3987265618732
1991-06-01,Metals & Minerals,37.5775451250151
1991-07-01,Metals & Minerals,38.0239348364524
1991-08-01,Metals & Minerals,37.3249756435387
1991-09-01,Metals & Minerals,37.0205271205382
1991-10-01,Metals & Minerals,36.2973023004972
1991-11-01,Metals & Minerals,36.2931326707509
1991-12-01,Metals & Minerals,35.1903462577984
1992-01-01,Metals & Minerals,35.5892557967248
1992-02-01,Metals & Minerals,37.121685679586
1992-03-01,Metals & Minerals,37.4072398460206
1992-04-01,Metals & Minerals,37.9962616948567
1992-05-01,Metals & Minerals,37.9895689634576
1992-06-01,Metals & Minerals,38.0757671872875
1992-07-01,Metals & Minerals,39.7574920882925
1992-08-01,Metals & Minerals,39.6590426977875
1992-09-01,Metals & Minerals,38.5159036730495
1992-10-01,Metals & Minerals,35.7543691955644
1992-11-01,Metals & Minerals,34.5219990086091
1992-12-01,Metals & Minerals,35.4374360593752
1993-01-01,Metals & Minerals,35.2521583956834
1993-02-01,Metals & Minerals,34.9966480674894
1993-03-01,Metals & Minerals,33.8818723168096
1993-04-01,Metals & Minerals,32.3442563066852
1993-05-01,Metals & Minerals,31.5977642791248
1993-06-01,Metals & Minerals,32.166899589338
1993-07-01,Metals & Minerals,32.7955578516025
1993-08-01,Metals & Minerals,32.315811459174
1993-09-01,Metals & Minerals,30.9844926263576
1993-10-01,Metals & Minerals,29.6770607097759
1993-11-01,Metals & Minerals,29.116009497219
1993-12-01,Metals & Minerals,30.5963716400997
1994-01-01,Metals & Minerals,31.9100280928846
1994-02-01,Metals & Minerals,33.4783509283822
1994-03-01,Metals & Minerals,33.7778409069295
1994-04-01,Metals & Minerals,33.3814046711438
1994-05-01,Metals & Minerals,35.6423802364178
1994-06-01,Metals & Minerals,37.8250638285519
1994-07-01,Metals & Minerals,39.4330772041814
1994-08-01,Metals & Minerals,38.5181305397349
1994-09-01,Metals & Minerals,40.7529343816495
1994-10-01,Metals & Minerals,42.85321480258
1994-11-01,Metals & Minerals,47.107325661872
1994-12-01,Metals & Minerals,48.1140379518291
1995-01-01,Metals & Minerals,51.234828076366
1995-02-01,Metals & Minerals,48.0096437150584
1995-03-01,Metals & Minerals,46.5140555085953
1995-04-01,Metals & Minerals,47.0270150991685
1995-05-01,Metals & Minerals,45.1901858346188
1995-06-01,Metals & Minerals,46.807696077699
1995-07-01,Metals & Minerals,48.5124738655535
1995-08-01,Metals & Minerals,48.8008704587653
1995-09-01,Metals & Minerals,46.2701876354339
1995-10-01,Metals & Minerals,44.5753796927188
1995-11-01,Metals & Minerals,45.5030806479751
1995-12-01,Metals & Minerals,45.10307962906
1996-01-01,Metals & Minerals,42.8017203307825
1996-02-01,Metals & Minerals,42.6321163339091
1996-03-01,Metals & Minerals,43.0296590724499
1996-04-01,Metals & Minerals,42.8967008515966
1996-05-01,Metals & Minerals,43.230186861826
1996-06-01,Metals & Minerals,39.2184212487602
1996-07-01,Metals & Minerals,37.7609335232905
1996-08-01,Metals & Minerals,37.9054295720661
1996-09-01,Metals & Minerals,36.9438834250651
1996-10-01,Metals & Minerals,36.0095967480807
1996-11-01,Metals & Minerals,38.8078796247881
1996-12-01,Metals & Minerals,39.4285237991068
1997-01-01,Metals & Minerals,41.506884467831
1997-02-01,Metals & Minerals,41.8065537552722
1997-03-01,Metals & Minerals,42.7515172642624
1997-04-01,Metals & Minerals,41.431568456473
1997-05-01,Metals & Minerals,43.0168939156322
1997-06-01,Metals & Minerals,42.7187698162172
1997-07-01,Metals & Minerals,42.4201452924678
1997-08-01,Metals & Minerals,43.0644350777524
1997-09-01,Metals & Minerals,41.0129703622906
1997-10-01,Metals & Minerals,39.9510790173756
1997-11-01,Metals & Minerals,38.8427825391658
1997-12-01,Metals & Minerals,36.9600662285085
1998-01-01,Metals & Minerals,35.9395754318653
1998-02-01,Metals & Minerals,35.4225475966901
1998-03-01,Metals & Minerals,35.5751904881615
1998-04-01,Metals & Minerals,35.7328634508741
1998-05-01,Metals & Minerals,34.5141995744987
1998-06-01,Metals & Minerals,33.1403955021113
1998-07-01,Metals & Minerals,33.1006146032229
1998-08-01,Metals & Minerals,32.8534426754516
1998-09-01,Metals & Minerals,33.2916453613651
1998-10-01,Metals & Minerals,32.2844533970811
1998-11-01,Metals & Minerals,32.2614607411604
1998-12-01,Metals & Minerals,31.0605302034875
1999-01-01,Metals & Minerals,30.0996050495898
1999-02-01,Metals & Minerals,29.9331818428775
1999-03-01,Metals & Minerals,29.8739426647214
1999-04-01,Metals & Minerals,31.5330931907243
1999-05-01,Metals & Minerals,32.5138241405191
1999-06-01,Metals & Minerals,31.7335536503561
1999-07-01,Metals & Minerals,34.2466589302373
1999-08-01,Metals & Minerals,35.0170314169161
1999-09-01,Metals & Minerals,36.6403213546109
1999-10-01,Metals & Minerals,36.3085095075587
1999-11-01,Metals & Minerals,36.5618040717329
1999-12-01,Metals & Minerals,37.8615466579262
2000-01-01,Metals & Minerals,40.0548313473213
2000-02-01,Metals & Minerals,40.0046829470803
2000-03-01,Metals & Minerals,38.7908711575038
2000-04-01,Metals & Minerals,36.8018189142729
2000-05-01,Metals & Minerals,37.668835810473
2000-06-01,Metals & Minerals,37.2862616375465
2000-07-01,Metals & Minerals,38.1828352688052
2000-08-01,Metals & Minerals,38.0491991280633
2000-09-01,Metals & Minerals,39.851221645673
2000-10-01,Metals & Minerals,37.6786097136262
2000-11-01,Metals & Minerals,36.6158858702239
2000-12-01,Metals & Minerals,38.006283881519
2001-01-01,Metals & Minerals,38.300087284687
2001-02-01,Metals & Minerals,37.8678424977939
2001-03-01,Metals & Minerals,36.3765433985975
2001-04-01,Metals & Minerals,35.8240798834472
2001-05-01,Metals & Minerals,36.6316503999058
2001-06-01,Metals & Minerals,35.0963659136048
2001-07-01,Metals & Minerals,33.6862615287106
2001-08-01,Metals & Minerals,32.6650442261219
2001-09-01,Metals & Minerals,31.7974072437467
2001-10-01,Metals & Minerals,30.6493574762632
2001-11-01,Metals & Minerals,31.6190055044502
2001-12-01,Metals & Minerals,32.083437542072
2002-01-01,Metals & Minerals,32.8183403869678
2002-02-01,Metals & Minerals,33.0354877328756
2002-03-01,Metals & Minerals,33.98256786236
2002-04-01,Metals & Minerals,33.6252150821494
2002-05-01,Metals & Minerals,33.174936913488
